stop_I;lat;lon;name
591;45.547325;12.077973;Incr. via Lancerotto
592;45.552982;12.06804;Noale - Capolinea
593;45.549011;12.078455;Civico 24
594;45.549339;12.078527;Civico 24
595;45.548267;12.083298;Civico 62
596;45.548512;12.083138;Civico 62
597;45.547485;12.087913;Civico 4  (Ferrovia)
598;45.54768;12.088133;Civico 4  (Ferrovia)
599;45.54121;12.125;Robegano Chiesa
600;45.54155;12.125336;Robegano Chiesa
601;45.54343;12.111552;Incr. via M. Grappa
602;45.543827;12.111234;Incr. via Volta
603;45.542206;12.119434;Incr. via Puccini
604;45.542538;12.11917;Incr. via Puccini
605;45.545616;12.100515;Deposito C. A. B.
606;45.545235;12.100742;Deposito C. A. B.
607;45.531895;12.1507;Civico 65 (v.Circonv.)
608;45.532093;12.150688;Civico 65 (v.Circonv.)
609;45.536907;12.140046;Civico 164
610;45.537418;12.140165;Civico 164
611;45.550339;12.146343;Civico 15
612;45.550694;12.146422;Civico 15
613;45.548241;12.151134;Civico 101  (Cimitero)
614;45.548313;12.151826;Civico 101 (Cimitero)
615;45.55529;12.137457;Civico 57  - Ca' Combi
616;45.554935;12.137161;Civico 57  - Ca' Combi
617;45.562611;12.128738;Civico 125  (lampadari)
618;45.562275;12.128825;Civico 125  (lampadari)
619;45.565147;12.119439;Civico 118  Borgo Venezia
620;45.565418;12.119615;Civico 118  Borgo Venezia
621;45.573227;12.104189;Scorze' - Capolinea
622;45.574284;12.107223;Carabinieri
623;45.574936;12.105792;Incr. via Fermi
624;45.57679;12.096158;Villaggio Elios
625;45.576424;12.096289;Villaggio Elios
626;45.578754;12.072621;Incr. Crosarona
627;45.488651;12.249959;Incr. via Gerlin
628;45.484932;12.253404;Incr. via Hermada
629;45.48307;12.255144;Incr. via Millosevich
630;45.48143;12.256691;Incr. via M. Moretti
631;45.479122;12.260207;Stadio Atletica
632;45.47506;12.268349;Parco S.Giuliano
633;45.480026;12.270938;Incr. via Appia
634;45.483181;12.277298;Incr.v.Porto Cavergnago
635;45.484367;12.28272;Inc.. Via Sabbadino
636;45.485554;12.28824;Civico 73 (v.Bagaron)
637;45.486641;12.2939;Campalto Chiesa
638;45.489243;12.301912;Incr. via Casilina
639;45.492519;12.30797;Centro Don Vecchi
640;45.494759;12.312412;Centro Ippico
641;45.497044;12.31629;Civico 200
642;45.499687;12.320724;Incr. via Piovega
643;45.535511;12.235906;Civico 4
644;45.503956;12.328004;Tessera Centro
645;45.503143;12.335894;Civico 18
646;45.489296;12.210112;Impianti Sportivi
647;45.489571;12.210626;Impianti Sportivi
648;45.5079;12.334489;Civico 163 (v.Ca' Zorzi)
649;45.511898;12.343383;Civico 175
650;45.51247;12.348557;Civico 208  (Poste)
651;45.513531;12.351686;Aeronavali
652;45.516899;12.354687;Camping Alba D'oro
653;45.520954;12.358292;Ca' Noghera - Capolinea
654;45.503681;12.324735;Tessera Scuole
655;45.504055;12.319596;Civico 126
656;45.504864;12.310163;Civico 129
657;45.5042;12.30305;Incr. via Piovega
658;45.503696;12.294913;Incr. via Lazzaretto
659;45.505157;12.289068;C.Comm. La Piazza
660;45.501698;12.284451;Civico 22 (v.Vallenari)
661;45.497875;12.286176;Incr. via Borgo don Bosco
662;45.495888;12.288095;Incr. via Ca' Dolfin
663;45.494068;12.291313;Incr. via dei Mandarini
664;45.492268;12.293742;Civico 220 (v. Mirtilli)
665;45.487289;12.295307;Incr. via Orlanda
666;45.486435;12.295515;Incr. via Orlanda
668;45.483124;12.296547;Inc. via Passo Campalto
669;45.482067;12.291481;Incr. via Bagaron
670;45.482014;12.287388;Scuola Materna
671;45.483669;12.284503;Incr. Via Orlanda
672;45.479931;12.289821;Villaggio Laguna
673;45.479431;12.289759;Inc. P.le Zendrini
674;45.479599;12.285148;Cabina Enel
675;45.537552;12.299825;"Sottopasso ""tangenziale"""
676;45.53746;12.302055;Dese FS - Capolinea
677;45.531971;12.303214;Dese (v.delle Cicogne)
678;45.528664;12.304158;Dese Centro
679;45.526203;12.303631;"Dese  ""scuola Materna"""
680;45.526127;12.297716;Civico 181
681;45.522236;12.288418;Civico 184
682;45.516411;12.284142;Incr. via Ca' Badoera
683;45.514206;12.283265;Capolinea
684;45.511696;12.283088;Incr.v.Colombara (chiesa)
685;45.509968;12.282542;"Incr. via Indri ""pesa"""
686;45.507866;12.282355;Civico 101 (v.S.Andrea)
687;45.505424;12.282474;Favaro, fronte Municipio
689;45.504238;12.254389;Incr. via Passo Falzarego
690;45.504993;12.250504;P.zza Carpenedo
691;45.500206;12.247145;"""Cimitero"""
692;45.50285;12.248999;"""Giardini Garibaldi"""
693;45.496811;12.244771;Civico 13
694;45.496376;12.243215;Incr. via G. Bruno
696;45.482018;12.267743;Incr. via Rione Pertini
697;45.483471;12.267151;Incr. via Gavagnin
698;45.485882;12.270345;Chiesa
699;45.507256;12.240024;Villaggio Sartori
700;45.489136;12.279075;Taliercio - Capolinea
701;45.493198;12.266068;Civico 151
