from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
401;83;240;61.0;7;52:7
402;713;393;83.0;94;13:94
403;2949;328;46.32142857142857;28;58:28
404;1985;356;80.06451612903226;93;13:93
405;1020;449;75.16666666666667;36;17:36
406;33;203;40.75757575757576;66;29:38,37:28
407;2152;683;460.4888888888889;90;11:90
407;1424;448;64.58620689655173;58;24:32,33:9,52:17
407;2338;432;50.0;39;23:39
408;2505;461;59.0;23;26:23
409;1714;369;60.81720430107527;93;4:93
409;2474;480;60.21052631578947;19;19:19
410;1107;321;109.86458333333333;96;10:96
411;889;232;42.41935483870968;93;14:93
412;648;260;61.34375;96;10:96
413;774;433;55.18421052631579;38;23:38
414;416;361;63.84027777777778;144;73:21,6:94,31:29
415;410;336;114.5625;96;10:96
416;1763;491;82.40972222222223;144;73:21,6:94,31:29
417;474;480;91.03960396039604;101;1:101
417;455;367;57.326530612244895;49;35:27,36:22
418;1641;176;23.0;29;31:29
419;608;195;28.23404255319149;47;76:42,82:1,44:4
420;1433;352;88.22916666666667;96;10:96
421;1019;380;120.0;94;11:94
421;1036;117;45.5;2;72:2
422;1682;249;27.90909090909091;22;19:22
423;257;156;58.717948717948715;39;23:39
424;2461;166;45.0;42;27:42
425;1977;227;53.42857142857143;28;37:28
426;550;385;113.125;96;10:96
427;157;181;35.51851851851852;27;35:27
428;2800;231;44.666666666666664;27;35:27
428;2233;359;66.65517241379311;29;28:29
428;2870;292;123.0;1;61:1
429;2984;243;27.84090909090909;44;65:2,5:42
429;1793;216;60.0;30;5:30
430;1324;742;86.0;22;77:22
431;1390;205;85.02941176470588;102;11:102
431;1967;292;104.04255319148936;94;13:94
432;2598;138;28.06930693069307;101;12:65,22:36
433;2649;194;42.72;25;26:25
433;3095;669;118.46428571428571;28;58:28
434;1093;1043;116.44444444444444;18;78:14,79:4
435;322;225;41.088235294117645;34;24:32,46:2
436;1667;312;44.65;20;19:20
437;3159;383;48.53846153846154;39;23:39
438;452;309;59.189189189189186;74;5:74
439;1973;186;71.02564102564102;39;16:39
440;3224;231;67.46153846153847;39;45:1,23:38
441;516;222;40.758620689655174;29;28:29
442;439;227;61.35897435897436;39;16:39
443;508;455;61.96923076923077;65;8:63,80:2
444;2129;291;69.41509433962264;159;9:67,35:27,12:65
445;1528;399;72.3225806451613;93;14:93
446;397;410;71.27659574468085;47;13:47
447;438;346;65.67567567567568;74;5:74
448;348;394;59.333333333333336;93;3:93
449;506;202;35.76470588235294;102;1:102
450;560;323;51.0;21;73:21
451;1654;276;56.25925925925926;54;20:54
452;1037;248;146.0810810810811;74;5:74
453;1638;243;46.18478260869565;92;6:92
454;1484;478;84.83870967741936;93;4:93
455;119;284;56.204081632653065;49;35:27,36:22
456;478;207;40.82178217821782;101;12:65,22:36
457;1478;325;92.95698924731182;93;14:93
458;667;842;333.0108695652174;92;11:92
459;1120;1530;179.12121212121212;33;49:30,50:3
460;392;519;133.4056603773585;106;8:64,27:42
461;969;342;82.23684210526316;38;29:38
462;1972;171;45.87179487179487;39;16:39
463;3126;175;43.75;48;26:48
464;905;440;53.51851851851852;27;58:27
465;2910;382;100.06060606060606;33;24:33
466;2400;186;29.625;32;24:32
467;188;232;51.91489361702128;94;4:94
468;1335;457;53.0;3;80:2,81:1
469;1010;205;57.0;96;10:96
470;1588;382;101.32;50;30:50
470;2351;201;16.0;3;50:3
471;2469;398;67.0;10;62:10
472;1614;139;23.075757575757574;66;12:66
473;515;206;47.03305785123967;121;13:93,37:28
474;2529;386;122.70370370370371;27;35:27
474;1502;332;64.46534653465346;101;1:101
475;987;323;51.0;61;7:61
475;2334;182;45.45;20;64:1,25:19
476;1071;245;50.84158415841584;101;1:101
477;151;540;57.5;16;78:13,79:3
478;1426;290;57.08910891089109;101;12:65,22:36
479;1501;186;40.40594059405941;101;1:101
480;961;387;54.458333333333336;48;26:48
481;2008;307;49.279411764705884;68;72:1,9:67
482;1968;224;42.202127659574465;94;13:94
483;862;159;35.76923076923077;195;1:102,14:93
484;658;245;53.292682926829265;41;45:2,23:39
485;1564;347;52.75268817204301;93;3:93
486;1253;343;45.6578947368421;38;23:38
