from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
31;34;1481547960;1481548020;3;341;24;44
34;32;1481548020;1481548020;3;341;25;44
32;147;1481548020;1481548080;3;341;26;44
147;35;1481548080;1481548080;3;341;27;44
35;149;1481548080;1481548140;3;341;28;44
149;151;1481548140;1481548140;3;341;29;44
151;152;1481548140;1481548200;3;341;30;44
152;100;1481548200;1481548260;3;341;31;44
100;102;1481548260;1481548260;3;341;32;44
102;104;1481548260;1481548320;3;341;33;44
104;106;1481548320;1481548380;3;341;34;44
106;109;1481548380;1481548440;3;341;35;44
109;111;1481548440;1481548440;3;341;36;44
111;113;1481548440;1481548500;3;341;37;44
45;44;1481526000;1481526060;3;343;1;29
44;42;1481526060;1481526060;3;343;2;29
42;40;1481526060;1481526120;3;343;3;29
40;38;1481526120;1481526180;3;343;4;29
38;144;1481526180;1481526240;3;343;5;29
144;451;1481526240;1481526300;3;343;6;29
451;146;1481526300;1481526360;3;343;7;29
146;164;1481526360;1481526420;3;343;8;29
164;28;1481526420;1481526480;3;343;9;29
28;6;1481526480;1481526900;3;343;10;29
6;50;1481526900;1481526960;3;343;11;29
50;7;1481526960;1481526960;3;343;12;29
7;74;1481526960;1481527020;3;343;13;29
74;345;1481527020;1481527080;3;343;14;29
345;114;1481527080;1481527140;3;343;15;29
114;116;1481527140;1481527140;3;343;16;29
116;118;1481527140;1481527200;3;343;17;29
118;120;1481527200;1481527260;3;343;18;29
120;122;1481527260;1481527260;3;343;19;29
122;417;1481527260;1481527440;3;343;20;29
417;403;1481527440;1481527500;3;343;21;29
403;405;1481527500;1481527560;3;343;22;29
405;1187;1481527560;1481527620;3;343;23;29
1187;357;1481527620;1481527920;3;343;24;29
357;343;1481527920;1481527920;3;343;25;29
343;353;1481527920;1481527980;3;343;26;29
353;235;1481527980;1481528040;3;343;27;29
235;239;1481528040;1481528100;3;343;28;29
239;81;1481528100;1481528160;3;343;29;29
81;381;1481528160;1481528160;3;343;30;29
381;392;1481528160;1481528220;3;343;31;29
392;365;1481528220;1481528220;3;343;32;29
365;367;1481528220;1481528280;3;343;33;29
367;375;1481528280;1481528340;3;343;34;29
375;440;1481528340;1481528400;3;343;35;29
440;446;1481528400;1481528460;3;343;36;29
446;1347;1481528460;1481528520;3;343;37;29
1347;1351;1481528520;1481528580;3;343;38;29
1329;1331;1481579100;1481579100;3;344;1;6
1331;361;1481579100;1481579100;3;344;2;6
361;390;1481579100;1481579100;3;344;3;6
390;388;1481579100;1481579160;3;344;4;6
388;351;1481579160;1481579220;3;344;5;6
351;349;1481579220;1481579220;3;344;6;6
349;347;1481579220;1481579220;3;344;7;6
347;340;1481579220;1481579220;3;344;8;6
340;338;1481579220;1481579280;3;344;9;6
338;336;1481579280;1481579280;3;344;10;6
336;334;1481579280;1481579340;3;344;11;6
334;332;1481579340;1481579340;3;344;12;6
332;330;1481579340;1481579400;3;344;13;6
330;328;1481579400;1481579400;3;344;14;6
328;326;1481579400;1481579460;3;344;15;6
326;324;1481579460;1481579460;3;344;16;6
324;342;1481579460;1481579520;3;344;17;6
342;322;1481579520;1481579640;3;344;18;6
322;320;1481579640;1481579700;3;344;19;6
320;318;1481579700;1481579760;3;344;20;6
318;1268;1481579760;1481579760;3;344;21;6
1268;316;1481579760;1481579820;3;344;22;6
316;282;1481579820;1481579880;3;344;23;6
282;281;1481579880;1481579940;3;344;24;6
281;279;1481579940;1481580000;3;344;25;6
279;277;1481580000;1481580060;3;344;26;6
277;275;1481580060;1481580120;3;344;27;6
275;273;1481580120;1481580240;3;344;28;6
273;203;1481580240;1481580300;3;344;29;6
203;201;1481580300;1481580360;3;344;30;6
201;140;1481580360;1481580420;3;344;31;6
140;119;1481580420;1481580480;3;344;32;6
119;117;1481580480;1481580480;3;344;33;6
117;115;1481580480;1481580540;3;344;34;6
115;344;1481580540;1481580540;3;344;35;6
344;75;1481580540;1481580600;3;344;36;6
75;49;1481580600;1481580600;3;344;37;6
49;51;1481580600;1481580660;3;344;38;6
51;26;1481580660;1481580720;3;344;39;6
361;390;1481553300;1481553360;3;345;1;28
390;388;1481553360;1481553360;3;345;2;28
388;351;1481553360;1481553420;3;345;3;28
351;349;1481553420;1481553420;3;345;4;28
349;347;1481553420;1481553480;3;345;5;28
347;340;1481553480;1481553540;3;345;6;28
340;338;1481553540;1481553540;3;345;7;28
338;336;1481553540;1481553600;3;345;8;28
336;334;1481553600;1481553600;3;345;9;28
334;332;1481553600;1481553660;3;345;10;28
332;330;1481553660;1481553660;3;345;11;28
330;328;1481553660;1481553720;3;345;12;28
328;326;1481553720;1481553720;3;345;13;28
326;324;1481553720;1481553780;3;345;14;28
324;342;1481553780;1481553780;3;345;15;28
342;1130;1481553780;1481553960;3;345;16;28
1130;199;1481553960;1481554200;3;345;17;28
199;196;1481554200;1481554260;3;345;18;28
196;16;1481554260;1481554320;3;345;19;28
16;194;1481554320;1481554380;3;345;20;28
194;192;1481554380;1481554380;3;345;21;28
192;4;1481554380;1481554500;3;345;22;28
9;10;1481524500;1481524560;3;346;1;34
10;11;1481524560;1481524620;3;346;2;34
11;12;1481524620;1481524620;3;346;3;34
12;13;1481524620;1481524680;3;346;4;34
13;14;1481524680;1481524680;3;346;5;34
14;17;1481524680;1481524740;3;346;6;34
17;20;1481524740;1481524800;3;346;7;34
20;22;1481524800;1481524860;3;346;8;34
22;24;1481524860;1481524920;3;346;9;34
24;1;1481524920;1481525040;3;346;10;34
113;112;1481553900;1481553900;3;354;1;44
112;110;1481553900;1481553960;3;354;2;44
110;107;1481553960;1481553960;3;354;3;44
107;105;1481553960;1481554020;3;354;4;44
105;103;1481554020;1481554020;3;354;5;44
103;101;1481554020;1481554020;3;354;6;44
101;153;1481554020;1481554080;3;354;7;44
153;151;1481554080;1481554140;3;354;8;44
151;150;1481554140;1481554140;3;354;9;44
150;36;1481554140;1481554200;3;354;10;44
36;148;1481554200;1481554200;3;354;11;44
148;33;1481554200;1481554260;3;354;12;44
33;48;1481554260;1481554260;3;354;13;44
48;30;1481554260;1481554320;3;354;14;44
30;28;1481554320;1481554320;3;354;15;44
28;3;1481554320;1481555100;3;354;16;44
3;191;1481555100;1481555100;3;354;17;44
191;193;1481555100;1481555160;3;354;18;44
193;15;1481555160;1481555220;3;354;19;44
15;195;1481555220;1481555280;3;354;20;44
195;198;1481555280;1481555280;3;354;21;44
198;120;1481555280;1481555460;3;354;22;44
120;122;1481555460;1481555460;3;354;23;44
122;123;1481555460;1481555520;3;354;24;44
123;125;1481555520;1481555580;3;354;25;44
125;127;1481555580;1481555580;3;354;26;44
127;129;1481555580;1481556000;3;354;27;44
129;130;1481556000;1481556060;3;354;28;44
130;131;1481556060;1481556120;3;354;29;44
131;132;1481556120;1481556120;3;354;30;44
132;133;1481556120;1481556180;3;354;31;44
133;134;1481556180;1481556180;3;354;32;44
134;135;1481556180;1481556240;3;354;33;44
135;136;1481556240;1481556300;3;354;34;44
136;137;1481556300;1481556300;3;354;35;44
137;138;1481556300;1481556360;3;354;36;44
108;117;1481573100;1481573160;3;355;1;3
117;115;1481573160;1481573220;3;355;2;3
115;79;1481573220;1481573280;3;355;3;3
79;77;1481573280;1481573280;3;355;4;3
77;344;1481573280;1481573340;3;355;5;3
344;75;1481573340;1481573400;3;355;6;3
75;49;1481573400;1481573460;3;355;7;3
49;51;1481573460;1481573520;3;355;8;3
51;399;1481573520;1481574000;3;355;9;3
399;65;1481574000;1481574060;3;355;10;3
65;52;1481574060;1481574120;3;355;11;3
52;98;1481574120;1481574180;3;355;12;3
98;1131;1481574180;1481574360;3;355;13;3
1131;455;1481574360;1481574480;3;355;14;3
455;466;1481574480;1481574540;3;355;15;3
466;468;1481574540;1481574600;3;355;16;3
479;481;1481515440;1481515440;3;356;1;30
481;469;1481515440;1481515500;3;356;2;30
469;467;1481515500;1481515500;3;356;3;30
467;1143;1481515500;1481515560;3;356;4;30
1143;456;1481515560;1481515740;3;356;5;30
456;1132;1481515740;1481515920;3;356;6;30
1132;99;1481515920;1481516100;3;356;7;30
99;53;1481516100;1481516160;3;356;8;30
53;73;1481516160;1481516220;3;356;9;30
73;6;1481516220;1481516700;3;356;10;30
6;50;1481516700;1481516760;3;356;11;30
50;7;1481516760;1481516820;3;356;12;30
7;74;1481516820;1481516880;3;356;13;30
74;76;1481516880;1481516940;3;356;14;30
76;78;1481516940;1481517000;3;356;15;30
78;345;1481517000;1481517060;3;356;16;30
345;114;1481517060;1481517120;3;356;17;30
114;116;1481517120;1481517120;3;356;18;30
116;118;1481517120;1481517180;3;356;19;30
118;139;1481517180;1481517240;3;356;20;30
139;1187;1481517240;1481517360;3;356;21;30
1187;341;1481517360;1481517480;3;356;22;30
341;323;1481517480;1481517540;3;356;23;30
323;325;1481517540;1481517600;3;356;24;30
325;327;1481517600;1481517660;3;356;25;30
327;432;1481517660;1481517720;3;356;26;30
432;851;1481517720;1481517780;3;356;27;30
851;461;1481517780;1481517900;3;356;28;30
461;845;1481517900;1481518020;3;356;29;30
412;411;1481521800;1481521800;3;361;1;37
411;89;1481521800;1481521860;3;361;2;37
89;91;1481521860;1481521860;3;361;3;37
91;402;1481521860;1481521920;3;361;4;37
402;1320;1481521920;1481521920;3;361;5;37
1320;94;1481521920;1481521980;3;361;6;37
94;240;1481521980;1481522040;3;361;7;37
240;414;1481522040;1481522040;3;361;8;37
414;177;1481522040;1481522100;3;361;9;37
177;175;1481522100;1481522160;3;361;10;37
175;453;1481522160;1481522220;3;361;11;37
453;73;1481522220;1481522280;3;361;12;37
73;3;1481522280;1481522700;3;361;13;37
3;191;1481522700;1481522760;3;361;14;37
191;193;1481522760;1481522760;3;361;15;37
193;15;1481522760;1481522820;3;361;16;37
15;197;1481522820;1481522880;3;361;17;37
197;435;1481522880;1481522940;3;361;18;37
435;447;1481522940;1481523000;3;361;19;37
447;443;1481523000;1481523060;3;361;20;37
443;441;1481523060;1481523060;3;361;21;37
441;437;1481523060;1481523120;3;361;22;37
437;445;1481523120;1481523480;3;361;23;37
445;439;1481523480;1481523540;3;361;24;37
439;374;1481523540;1481523540;3;361;25;37
374;366;1481523540;1481523600;3;361;26;37
366;364;1481523600;1481523600;3;361;27;37
364;391;1481523600;1481523660;3;361;28;37
391;380;1481523660;1481523660;3;361;29;37
380;80;1481523660;1481523720;3;361;30;37
80;238;1481523720;1481523720;3;361;31;37
238;236;1481523720;1481523780;3;361;32;37
236;354;1481523780;1481523840;3;361;33;37
354;356;1481523840;1481523960;3;361;34;37
479;481;1481540340;1481540340;3;362;1;39
481;469;1481540340;1481540400;3;362;2;39
469;467;1481540400;1481540400;3;362;3;39
467;1143;1481540400;1481540460;3;362;4;39
1143;456;1481540460;1481540640;3;362;5;39
456;1132;1481540640;1481540820;3;362;6;39
1132;99;1481540820;1481541000;3;362;7;39
99;53;1481541000;1481541120;3;362;8;39
53;73;1481541120;1481541180;3;362;9;39
73;6;1481541180;1481541600;3;362;10;39
6;50;1481541600;1481541660;3;362;11;39
50;7;1481541660;1481541660;3;362;12;39
7;74;1481541660;1481541720;3;362;13;39
74;345;1481541720;1481541780;3;362;14;39
345;114;1481541780;1481541840;3;362;15;39
114;116;1481541840;1481541840;3;362;16;39
116;118;1481541840;1481541900;3;362;17;39
118;139;1481541900;1481541960;3;362;18;39
139;1187;1481541960;1481542080;3;362;19;39
1187;341;1481542080;1481542320;3;362;20;39
341;323;1481542320;1481542380;3;362;21;39
323;325;1481542380;1481542440;3;362;22;39
325;327;1481542440;1481542500;3;362;23;39
327;432;1481542500;1481542560;3;362;24;39
432;851;1481542560;1481542620;3;362;25;39
851;461;1481542620;1481543100;3;362;26;39
461;845;1481543100;1481543220;3;362;27;39
234;232;1481513400;1481513460;3;363;1;7
232;229;1481513460;1481513460;3;363;2;7
229;228;1481513460;1481513520;3;363;3;7
228;226;1481513520;1481513640;3;363;4;7
226;224;1481513640;1481513640;3;363;5;7
224;222;1481513640;1481513700;3;363;6;7
222;220;1481513700;1481513700;3;363;7;7
220;218;1481513700;1481513760;3;363;8;7
218;401;1481513760;1481513760;3;363;9;7
401;216;1481513760;1481513820;3;363;10;7
216;186;1481513820;1481513880;3;363;11;7
186;214;1481513880;1481514000;3;363;12;7
214;212;1481514000;1481514060;3;363;13;7
212;87;1481514060;1481514120;3;363;14;7
87;85;1481514120;1481514120;3;363;15;7
85;83;1481514120;1481514180;3;363;16;7
83;79;1481514180;1481514240;3;363;17;7
79;77;1481514240;1481514300;3;363;18;7
77;344;1481514300;1481514360;3;363;19;7
344;75;1481514360;1481514420;3;363;20;7
75;49;1481514420;1481514480;3;363;21;7
49;51;1481514480;1481514540;3;363;22;7
51;1;1481514540;1481514660;3;363;23;7
343;353;1481537700;1481537700;3;364;1;38
353;235;1481537700;1481537760;3;364;2;38
235;237;1481537760;1481537820;3;364;3;38
237;395;1481537820;1481537880;3;364;4;38
395;421;1481537880;1481537880;3;364;5;38
421;423;1481537880;1481537880;3;364;6;38
423;425;1481537880;1481537940;3;364;7;38
425;427;1481537940;1481537940;3;364;8;38
427;430;1481537940;1481538000;3;364;9;38
430;373;1481538000;1481538060;3;364;10;38
373;371;1481538060;1481538120;3;364;11;38
371;363;1481538120;1481538120;3;364;12;38
363;369;1481538120;1481538180;3;364;13;38
369;375;1481538180;1481538180;3;364;14;38
375;440;1481538180;1481538300;3;364;15;38
440;446;1481538300;1481538600;3;364;16;38
446;438;1481538600;1481538720;3;364;17;38
438;442;1481538720;1481538780;3;364;18;38
442;444;1481538780;1481538840;3;364;19;38
444;448;1481538840;1481538900;3;364;20;38
448;436;1481538900;1481538960;3;364;21;38
436;196;1481538960;1481539080;3;364;22;38
196;16;1481539080;1481539080;3;364;23;38
16;194;1481539080;1481539080;3;364;24;38
194;192;1481539080;1481539140;3;364;25;38
192;4;1481539140;1481539800;3;364;26;38
4;50;1481539800;1481539860;3;364;27;38
50;7;1481539860;1481539920;3;364;28;38
7;74;1481539920;1481539980;3;364;29;38
74;76;1481539980;1481539980;3;364;30;38
76;96;1481539980;1481540040;3;364;31;38
96;240;1481540040;1481540220;3;364;32;38
240;242;1481540220;1481540220;3;364;33;38
242;160;1481540220;1481540280;3;364;34;38
160;159;1481540280;1481540280;3;364;35;38
159;402;1481540280;1481540340;3;364;36;38
402;1320;1481540340;1481540340;3;364;37;38
1320;94;1481540340;1481540340;3;364;38;38
45;44;1481558400;1481558460;3;365;1;29
44;42;1481558460;1481558460;3;365;2;29
42;40;1481558460;1481558520;3;365;3;29
40;38;1481558520;1481558580;3;365;4;29
38;144;1481558580;1481558640;3;365;5;29
144;451;1481558640;1481558700;3;365;6;29
451;146;1481558700;1481558760;3;365;7;29
146;164;1481558760;1481558820;3;365;8;29
164;28;1481558820;1481558880;3;365;9;29
28;6;1481558880;1481559300;3;365;10;29
6;50;1481559300;1481559360;3;365;11;29
50;7;1481559360;1481559360;3;365;12;29
7;74;1481559360;1481559420;3;365;13;29
74;345;1481559420;1481559480;3;365;14;29
345;114;1481559480;1481559540;3;365;15;29
114;116;1481559540;1481559540;3;365;16;29
116;118;1481559540;1481559600;3;365;17;29
118;120;1481559600;1481559660;3;365;18;29
120;122;1481559660;1481559660;3;365;19;29
122;417;1481559660;1481559840;3;365;20;29
417;403;1481559840;1481559900;3;365;21;29
403;405;1481559900;1481559960;3;365;22;29
405;1187;1481559960;1481560020;3;365;23;29
1187;357;1481560020;1481560320;3;365;24;29
357;343;1481560320;1481560320;3;365;25;29
343;353;1481560320;1481560380;3;365;26;29
353;235;1481560380;1481560440;3;365;27;29
235;239;1481560440;1481560500;3;365;28;29
239;81;1481560500;1481560560;3;365;29;29
81;381;1481560560;1481560560;3;365;30;29
381;392;1481560560;1481560620;3;365;31;29
392;365;1481560620;1481560620;3;365;32;29
365;367;1481560620;1481560680;3;365;33;29
367;375;1481560680;1481560740;3;365;34;29
375;440;1481560740;1481560800;3;365;35;29
440;446;1481560800;1481560860;3;365;36;29
446;1347;1481560860;1481560920;3;365;37;29
1347;1351;1481560920;1481560980;3;365;38;29
6;50;1481516100;1481516160;3;367;1;7
50;7;1481516160;1481516220;3;367;2;7
7;74;1481516220;1481516220;3;367;3;7
74;76;1481516220;1481516280;3;367;4;7
76;78;1481516280;1481516340;3;367;5;7
78;82;1481516340;1481516400;3;367;6;7
82;84;1481516400;1481516400;3;367;7;7
84;86;1481516400;1481516460;3;367;8;7
86;211;1481516460;1481516520;3;367;9;7
211;213;1481516520;1481516520;3;367;10;7
213;185;1481516520;1481516640;3;367;11;7
185;215;1481516640;1481516700;3;367;12;7
215;400;1481516700;1481516700;3;367;13;7
400;217;1481516700;1481516760;3;367;14;7
217;219;1481516760;1481516820;3;367;15;7
219;221;1481516820;1481516820;3;367;16;7
221;223;1481516820;1481516880;3;367;17;7
223;225;1481516880;1481516940;3;367;18;7
225;227;1481516940;1481517060;3;367;19;7
227;230;1481517060;1481517060;3;367;20;7
230;231;1481517060;1481517120;3;367;21;7
231;233;1481517120;1481517240;3;367;22;7
45;44;1481524200;1481524260;3;368;1;29
44;42;1481524260;1481524260;3;368;2;29
42;40;1481524260;1481524320;3;368;3;29
40;38;1481524320;1481524380;3;368;4;29
38;144;1481524380;1481524440;3;368;5;29
144;451;1481524440;1481524500;3;368;6;29
451;146;1481524500;1481524560;3;368;7;29
146;164;1481524560;1481524620;3;368;8;29
164;28;1481524620;1481524680;3;368;9;29
28;6;1481524680;1481525100;3;368;10;29
6;50;1481525100;1481525160;3;368;11;29
50;7;1481525160;1481525160;3;368;12;29
7;74;1481525160;1481525220;3;368;13;29
74;345;1481525220;1481525280;3;368;14;29
345;114;1481525280;1481525340;3;368;15;29
114;116;1481525340;1481525340;3;368;16;29
116;118;1481525340;1481525400;3;368;17;29
118;120;1481525400;1481525460;3;368;18;29
120;122;1481525460;1481525460;3;368;19;29
122;417;1481525460;1481525640;3;368;20;29
417;403;1481525640;1481525700;3;368;21;29
403;405;1481525700;1481525760;3;368;22;29
405;1187;1481525760;1481525820;3;368;23;29
1187;357;1481525820;1481526120;3;368;24;29
357;343;1481526120;1481526120;3;368;25;29
343;353;1481526120;1481526180;3;368;26;29
353;235;1481526180;1481526240;3;368;27;29
235;239;1481526240;1481526300;3;368;28;29
239;81;1481526300;1481526360;3;368;29;29
81;381;1481526360;1481526360;3;368;30;29
381;392;1481526360;1481526420;3;368;31;29
392;365;1481526420;1481526420;3;368;32;29
365;367;1481526420;1481526480;3;368;33;29
367;375;1481526480;1481526540;3;368;34;29
375;440;1481526540;1481526600;3;368;35;29
440;446;1481526600;1481526660;3;368;36;29
446;1347;1481526660;1481526720;3;368;37;29
1347;1351;1481526720;1481526780;3;368;38;29
240;242;1481549220;1481549280;3;369;1;38
242;160;1481549280;1481549340;3;369;2;38
160;159;1481549340;1481549400;3;369;3;38
159;402;1481549400;1481549460;3;369;4;38
402;1320;1481549460;1481549460;3;369;5;38
1320;94;1481549460;1481549520;3;369;6;38
94;97;1481549520;1481549580;3;369;7;38
97;77;1481549580;1481549640;3;369;8;38
77;344;1481549640;1481549760;3;369;9;38
344;75;1481549760;1481549820;3;369;10;38
75;49;1481549820;1481549880;3;369;11;38
49;51;1481549880;1481549940;3;369;12;38
51;3;1481549940;1481550300;3;369;13;38
3;191;1481550300;1481550360;3;369;14;38
191;193;1481550360;1481550420;3;369;15;38
193;15;1481550420;1481550480;3;369;16;38
15;197;1481550480;1481550540;3;369;17;38
197;435;1481550540;1481550600;3;369;18;38
435;447;1481550600;1481550660;3;369;19;38
447;443;1481550660;1481550720;3;369;20;38
443;441;1481550720;1481550780;3;369;21;38
441;437;1481550780;1481550840;3;369;22;38
437;445;1481550840;1481551080;3;369;23;38
445;439;1481551080;1481551140;3;369;24;38
439;433;1481551140;1481551140;3;369;25;38
433;368;1481551140;1481551200;3;369;26;38
368;362;1481551200;1481551200;3;369;27;38
362;370;1481551200;1481551260;3;369;28;38
370;372;1481551260;1481551320;3;369;29;38
372;429;1481551320;1481551320;3;369;30;38
429;428;1481551320;1481551380;3;369;31;38
428;426;1481551380;1481551440;3;369;32;38
426;424;1481551440;1481551500;3;369;33;38
424;422;1481551500;1481551500;3;369;34;38
422;396;1481551500;1481551560;3;369;35;38
396;238;1481551560;1481551620;3;369;36;38
238;236;1481551620;1481551680;3;369;37;38
236;354;1481551680;1481551740;3;369;38;38
354;356;1481551740;1481551800;3;369;39;38
240;242;1481560020;1481560080;3;370;1;38
242;160;1481560080;1481560140;3;370;2;38
160;159;1481560140;1481560200;3;370;3;38
159;402;1481560200;1481560260;3;370;4;38
402;1320;1481560260;1481560260;3;370;5;38
