from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
468;2971;336;25.0;20;14:20
469;1135;424;40.0;33;123:1,3:14,110:18
470;2026;472;95.0;14;17:14
471;2228;327;64.66666666666667;90;25:45,97:26,49:19
474;760;208;76.04651162790698;43;128:20,11:6,7:17
474;1518;1350;185.0;1;58:1
476;613;340;61.46551724137931;174;91:52,140:122
478;1282;73;80.0;1;124:1
478;1854;128;35.0;4;124:4
482;825;308;50.0;35;43:3,131:28,134:4
483;2276;265;26.120689655172413;116;5:4,102:71,121:4,56:6,41:4,122:8,92:9,137:10
483;2677;262;35.0;2;98:2
485;2553;157;63.75;4;134:4
485;2999;355;30.0;2;133:2
485;1759;249;30.0;36;131:28,44:1,133:3,134:4
486;2463;280;24.857142857142858;35;17:14,74:16,93:5
487;2748;398;186.11111111111111;18;125:18
489;2630;364;50.0;11;23:11
490;2760;205;28.639705882352942;136;89:52,68:28,29:46,23:10
494;2373;167;15.833333333333334;36;49:16,97:20
495;1227;537;43.888888888888886;18;125:18
497;940;404;53.93292682926829;164;128:20,69:12,38:33,103:3,104:12,7:17,28:39,117:28
497;991;478;51.7027027027027;185;89:49,61:50,68:27,29:48,23:11
499;2538;204;15.0;8;90:8
500;1601;333;34.48717948717949;39;125:18,54:21
501;1515;253;44.57627118644068;59;17:14,29:45
502;75;197;28.627450980392158;102;102:102
503;1760;186;24.444444444444443;18;125:18
506;2241;416;57.674418604651166;43;49:19,97:24
507;1424;546;48.55769230769231;52;120:3,113:2,19:1,37:46
508;1864;268;49.27536231884058;69;104:12,28:40,69:13,103:4
510;1439;282;30.0;21;54:21
515;2665;213;14.166666666666666;36;98:6,59:5,106:1,78:24
516;1816;299;51.142857142857146;105;112:53,2:1,109:51
516;1239;275;59.80392156862745;51;63:51
517;1731;375;55.0;21;54:21
518;470;236;35.0;14;17:14
519;1598;259;39.333333333333336;30;106:1,59:5,78:24
520;1809;268;41.666666666666664;93;90:8,131:14,63:71
525;1340;353;96.0;5;32:4,80:1
527;2462;480;66.42857142857143;7;83:7
529;841;410;40.945945945945944;37;128:20,7:17
531;975;387;35.0;133;132:28,116:3,85:29,6:1,119:23,136:1,89:48
532;318;108;30.0;45;25:45
532;1358;153;23.25581395348837;172;16:16,64:3,115:3,97:26,86:44,54:17,49:18,8:18,90:8,125:19
533;1660;299;29.563106796116504;103;123:1,49:15,98:4,3:14,110:18,97:21,106:1,59:5,78:24
537;916;356;55.82089552238806;67;131:14,55:53
537;2470;258;39.23076923076923;52;91:52
538;129;1141;117.88461538461539;52;136:1,89:47,116:3,6:1
541;1998;249;14.482758620689655;29;104:12,69:13,103:4
543;2053;374;40.285714285714285;35;17:14,131:14,44:2,133:5
545;1265;527;52.11538461538461;52;136:1,89:47,116:3,6:1
547;1242;435;125.0;3;21:2,77:1
548;2458;288;23.80952380952381;21;14:21
549;58;270;38.8268156424581;179;16:18,54:21,55:51,8:19,25:45,90:8,125:17
550;2272;171;31.511627906976745;86;98:6,132:28,85:29,119:23
550;2739;346;35.294117647058826;51;85:28,119:23
551;804;673;66.66666666666667;3;32:2,80:1
552;1590;564;35.0;29;104:12,69:13,103:4
554;2036;377;34.81481481481482;81;112:51,2:3,131:17,133:5,10:3,30:2
555;1643;327;43.166666666666664;30;17:14,74:16
556;1060;337;75.56603773584905;106;112:51,2:3,36:1,109:51
558;794;306;27.647058823529413;17;54:17
559;1737;390;45.0;1;10:1
559;1668;454;71.4375;80;112:51,2:3,131:17,133:5,10:2,30:2
